_id,poll_id,pollster,numeric_grade,pollscore,start_date,end_date,sample_size,politician,yes,no,alternate_answers,methodology,transparency_score
6756687d8259a38e9455aabf,87950,Fabrizio/GBAO,,,8/24/24,8/28/24,1500,Joe Biden,43,55,2,Live Phone/Text-to-Web,6
6756687d8259a38e9455aac0,87929,Big Village,1.2,1.7,8/23/24,8/28/24,2020,Joe Biden,41.2,51.8,7,Online Opt-In Panel,9
6756687d8259a38e9455aac1,87929,Big Village,1.2,1.7,8/23/24,8/28/24,1681,Joe Biden,43.2,53.5,3.3,Online Opt-In Panel,9
6756687d8259a38e9455aac2,87929,Big Village,1.2,1.7,8/23/24,8/28/24,1511,Joe Biden,45.3,52.5,2.1,Online Opt-In Panel,9
6756687d8259a38e9455aac3,87982,Clarity,1.6,-0.2,8/23/24,8/28/24,1238,Joe Biden,42,53,6,Online Opt-In Panel,1
6756687d8259a38e9455aac4,87920,YouGov,3,-1.1,8/25/24,8/27/24,1555,Joe Biden,39,55,6,Online Matched Sample,9
6756687d8259a38e9455aac5,87920,YouGov,3,-1.1,8/25/24,8/27/24,1368,Joe Biden,43,55,2,Online Matched Sample,9
6756687d8259a38e9455aac6,87949,Quinnipiac,2.8,-0.5,8/23/24,8/27/24,1611,Joe Biden,45,52,3,Live Phone,9
6756687d8259a38e9455aac7,87918,YouGov,3,-1.1,8/22/24,8/26/24,1788,Joe Biden,39,55,5,Online Matched Sample,9
6756687d8259a38e9455aac8,87918,YouGov,3,-1.1,8/22/24,8/26/24,1192,Joe Biden,43,56,1,Online Matched Sample,9
6756687d8259a38e9455aac9,87899,Echelon Insights,2.7,-0.8,8/23/24,8/25/24,1031,Joe Biden,43,55,1,Online Opt-In Panel,9
6756687d8259a38e9455aaca,87924,Ipsos,2.8,-0.9,8/23/24,8/25/24,1028,Joe Biden,39,54,0,Probability Panel,9.5
6756687d8259a38e9455aacb,88300,Navigator,1.3,0.3,8/22/24,8/25/24,1000,Joe Biden,39,58,3,,4.5
6756687d8259a38e9455aacc,87874,Bullfinch,,,8/19/24,8/21/24,1200,Joe Biden,42,54,4,Online Opt-In Panel,4
6756687d8259a38e9455aacd,87874,Bullfinch,,,8/19/24,8/21/24,1000,Joe Biden,43,54,3,Online Opt-In Panel,4
6756687d8259a38e9455aace,87853,YouGov,3,-1.1,8/17/24,8/20/24,1565,Joe Biden,38,55,7,Online Matched Sample,9
6756687d8259a38e9455aacf,87853,YouGov,3,-1.1,8/17/24,8/20/24,1371,Joe Biden,42,55,2,Online Matched Sample,9
6756687d8259a38e9455aad0,87855,ARG,2.3,-0.2,8/17/24,8/20/24,1100,Joe Biden,45,49,6,Live Phone,5
6756687d8259a38e9455aad1,87855,ARG,2.3,-0.2,8/17/24,8/20/24,1003,Joe Biden,46,48,0,Live Phone,5
6756687d8259a38e9455aad2,87875,Gallup,2.5,-0.4,8/1/24,8/20/24,1015,Joe Biden,43,53,4,Live Phone,10
6756687d8259a38e9455aad3,87843,Big Village,1.2,1.7,8/14/24,8/18/24,2022,Joe Biden,40.5,53.3,6.2,Online Opt-In Panel,9
6756687d8259a38e9455aad4,87843,Big Village,1.2,1.7,8/14/24,8/18/24,1698,Joe Biden,42.1,54.2,3.7,Online Opt-In Panel,9
6756687d8259a38e9455aad5,87843,Big Village,1.2,1.7,8/14/24,8/18/24,1530,Joe Biden,43.9,53.6,2.5,Online Opt-In Panel,9
6756687d8259a38e9455aad6,87871,Data for Progress,2.6,-1.2,8/1/24,8/15/24,6067,Joe Biden,43,56,2,,10
6756687d8259a38e9455aad7,87781,Emerson,2.9,-1.1,8/12/24,8/14/24,1000,Joe Biden,38.8,52.6,8.6,IVR/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455aad8,87760,YouGov,3,-1.1,8/11/24,8/13/24,1567,Joe Biden,38,57,5,Online Matched Sample,9
6756687d8259a38e9455aad9,87760,YouGov,3,-1.1,8/11/24,8/13/24,1407,Joe Biden,41,57,2,Online Matched Sample,9
6756687d8259a38e9455aada,87794,Ipsos,2.8,-0.9,8/9/24,8/13/24,2336,Joe Biden,37,55,8,Probability Panel,9.5
6756687d8259a38e9455aadb,87794,Ipsos,2.8,-0.9,8/9/24,8/13/24,1975,Joe Biden,40,57,3,Probability Panel,9.5
6756687d8259a38e9455aadc,87780,Beacon/Shaw,2.8,-1.1,8/9/24,8/12/24,1105,Joe Biden,41,59,0,Live Phone,9
6756687d8259a38e9455aadd,87734,Big Village,1.2,1.7,8/9/24,8/11/24,1009,Joe Biden,40.8,52.3,6.9,Online Opt-In Panel,9
6756687d8259a38e9455aade,87734,Big Village,1.2,1.7,8/9/24,8/11/24,848,Joe Biden,43.5,52.7,3.8,Online Opt-In Panel,9
6756687d8259a38e9455aadf,87734,Big Village,1.2,1.7,8/9/24,8/11/24,757,Joe Biden,43.9,53.4,2.7,Online Opt-In Panel,9
6756687d8259a38e9455aae0,87696,YouGov,3,-1.1,8/4/24,8/6/24,1618,Joe Biden,39,56,4,Online Matched Sample,9
6756687d8259a38e9455aae1,87696,YouGov,3,-1.1,8/4/24,8/6/24,1413,Joe Biden,42,57,2,Online Matched Sample,9
6756687d8259a38e9455aae2,87733,Global Strategy Group/North Star Opinion Research,,,8/1/24,8/5/24,1001,Joe Biden,41,55,4,Online Opt-In Panel,3.5
6756687d8259a38e9455aae3,87693,Morning Consult,1.9,-0.3,7/30/24,8/5/24,45000,Joe Biden,37,55,7,Online Opt-In Panel,3
6756687d8259a38e9455aae4,87679,Marist,2.9,-0.9,8/1/24,8/4/24,1613,Joe Biden,46,51,3,Live Phone/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455aae5,87679,Marist,2.9,-0.9,8/1/24,8/4/24,1513,Joe Biden,47,51,2,Live Phone/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455aae6,87783,Navigator,1.3,0.3,8/1/24,8/4/24,1000,Joe Biden,42,56,2,Online Opt-In Panel,4.5
6756687d8259a38e9455aae7,87701,Hart/POS,2.6,-0.7,7/31/24,8/4/24,1001,Joe Biden,40,57,3,Live Phone,4
6756687d8259a38e9455aae8,87863,HarrisX,1.5,-0.1,8/2/24,8/3/24,1011,Joe Biden,40,55,5,Online Opt-In Panel,6
6756687d8259a38e9455aae9,87695,TIPP,1.8,-0.4,7/31/24,8/2/24,1488,Joe Biden,37,55,8,Online Opt-In Panel,3
6756687d8259a38e9455aaea,87665,UMass Amherst/YouGov,,0,7/29/24,8/1/24,1000,Joe Biden,41,55,4,Online Matched Sample,7.5
6756687d8259a38e9455aaeb,87699,Marquette Law School,3,-1.1,7/24/24,8/1/24,879,Joe Biden,39,61,0,Probability Panel,10
6756687d8259a38e9455aaec,87699,Marquette Law School,3,-1.1,7/24/24,8/1/24,683,Joe Biden,43,57,0,Probability Panel,10
6756687d8259a38e9455aaed,87660,PPP,1.4,0,7/30/24,7/31/24,1396,Joe Biden,42,52,6,IVR/Text,4
6756687d8259a38e9455aaee,87662,ActiVote,,,7/22/24,7/31/24,1500,Joe Biden,41.1,52.4,6.5,App Panel,8
6756687d8259a38e9455aaef,87628,YouGov,3,-1.1,7/27/24,7/30/24,1610,Joe Biden,38,58,4,Online Matched Sample,9
6756687d8259a38e9455aaf0,87628,YouGov,3,-1.1,7/27/24,7/30/24,1434,Joe Biden,41,58,1,Online Matched Sample,9
6756687d8259a38e9455aaf1,87619,Redfield & Wilton Strategies,1.8,0.4,7/29/24,7/29/24,1750,Joe Biden,39,46,14,Online Opt-In Panel,9
6756687d8259a38e9455aaf2,87629,AP-NORC,2,0.2,7/25/24,7/29/24,1143,Joe Biden,42,57,1,Probability Panel,8
6756687d8259a38e9455aaf3,87640,McLaughlin,0.5,1.6,7/23/24,7/29/24,1000,Joe Biden,38,60,2,Online Opt-In Panel,4
6756687d8259a38e9455aaf4,87613,HarrisX/Harris Poll,1.5,-0.1,7/26/24,7/28/24,2196,Joe Biden,42,55,3,Online Opt-In Panel,7
6756687d8259a38e9455aaf5,87630,Ipsos,2.8,-0.9,7/26/24,7/28/24,1025,Joe Biden,37,58,0,Probability Panel,9.5
6756687d8259a38e9455aaf6,87651,Big Data Poll,1.1,0.2,7/26/24,7/28/24,3097,Joe Biden,41.2,55.6,3.2,Live Phone/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455aaf7,87651,Big Data Poll,1.1,0.2,7/26/24,7/28/24,2919,Joe Biden,42.3,55.6,2.1,Live Phone/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455aaf8,87898,Emerson,2.9,-1.1,7/25/24,7/28/24,1000,Joe Biden,35.9,54.7,9.4,Online Opt-In Panel,7
6756687d8259a38e9455aaf9,87659,Clarity,1.6,-0.2,7/22/24,7/26/24,995,Joe Biden,40,56,4,Online Opt-In Panel,1
6756687d8259a38e9455aafa,87580,Fabrizio/GBAO,,,7/23/24,7/25/24,1000,Joe Biden,43,56,1,,6
6756687d8259a38e9455aafb,87590,AtlasIntel,2.7,-0.8,7/23/24,7/25/24,1980,Joe Biden,38.7,54.6,6.7,Online Ad,6
6756687d8259a38e9455aafc,87579,HarrisX,1.5,-0.1,7/22/24,7/25/24,3013,Joe Biden,39,57,4,Online Opt-In Panel,6
6756687d8259a38e9455aafd,87579,HarrisX,1.5,-0.1,7/22/24,7/25/24,2472,Joe Biden,41,58,1,Online Opt-In Panel,6
6756687d8259a38e9455aafe,87541,Big Village,1.2,1.7,7/22/24,7/24/24,2016,Joe Biden,38,54.5,7.5,Online Opt-In Panel,9
6756687d8259a38e9455aaff,87541,Big Village,1.2,1.7,7/22/24,7/24/24,1687,Joe Biden,39.8,55.8,4.4,Online Opt-In Panel,9
6756687d8259a38e9455ab00,87541,Big Village,1.2,1.7,7/22/24,7/24/24,1492,Joe Biden,41.5,56.1,2.4,Online Opt-In Panel,9
6756687d8259a38e9455ab01,87557,Siena/NYT,3,-1.5,7/22/24,7/24/24,1142,Joe Biden,41,56,3,Live Phone,9
6756687d8259a38e9455ab02,87557,Siena/NYT,3,-1.5,7/22/24,7/24/24,1142,Joe Biden,42,55,2,Live Phone,9
6756687d8259a38e9455ab03,87561,SurveyMonkey,2,0.2,7/22/24,7/24/24,5265,Joe Biden,41,56,0,Online Opt-In Panel,9
6756687d8259a38e9455ab04,87536,YouGov,3,-1.1,7/21/24,7/23/24,1605,Joe Biden,38,57,5,Online Matched Sample,9
6756687d8259a38e9455ab05,87536,YouGov,3,-1.1,7/21/24,7/23/24,1435,Joe Biden,42,56,1,Online Matched Sample,9
6756687d8259a38e9455ab06,87531,Marist,2.9,-0.9,7/22/24,7/22/24,1309,Joe Biden,41,51,8,Online Opt-In Panel,7
6756687d8259a38e9455ab07,87531,Marist,2.9,-0.9,7/22/24,7/22/24,1117,Joe Biden,45,52,4,Online Opt-In Panel,7
6756687d8259a38e9455ab08,87529,YouGov,3,-1.1,7/19/24,7/22/24,1743,Joe Biden,37,57,6,Online Matched Sample,9
6756687d8259a38e9455ab09,87529,YouGov,3,-1.1,7/19/24,7/22/24,1178,Joe Biden,41,58,2,Online Matched Sample,9
6756687d8259a38e9455ab0a,87520,Echelon Insights,2.7,-0.8,7/19/24,7/21/24,982,Joe Biden,43,56,1,Online Opt-In Panel,9
6756687d8259a38e9455ab0b,87521,HarrisX,1.5,-0.1,7/19/24,7/21/24,2753,Joe Biden,38,59,3,Online Opt-In Panel,6
6756687d8259a38e9455ab0c,87521,HarrisX,1.5,-0.1,7/19/24,7/21/24,2169,Joe Biden,39,60,2,Online Opt-In Panel,6
6756687d8259a38e9455ab0d,87524,Quinnipiac,2.8,-0.5,7/19/24,7/21/24,1376,Joe Biden,36,58,6,Live Phone,9
6756687d8259a38e9455ab0e,87524,Quinnipiac,2.8,-0.5,7/19/24,7/21/24,1257,Joe Biden,39,57,5,Live Phone,9
6756687d8259a38e9455ab0f,87532,Bullfinch,,,7/14/24,7/21/24,1030,Joe Biden,41,54,5,Online Opt-In Panel,4
6756687d8259a38e9455ab10,87535,Gallup,2.5,-0.4,7/1/24,7/21/24,1010,Joe Biden,36,58,0,Live Phone,10
6756687d8259a38e9455ab11,87517,ARG,2.3,-0.2,7/17/24,7/20/24,1100,Joe Biden,41,53,6,Live Phone,5
6756687d8259a38e9455ab12,87517,ARG,2.3,-0.2,7/17/24,7/20/24,1003,Joe Biden,42,52,0,Live Phone,5
6756687d8259a38e9455ab13,87661,ActiVote,,,7/1/24,7/20/24,1500,Joe Biden,37.4,54.5,8.1,App Panel,8
6756687d8259a38e9455ab14,87437,YouGov,3,-1.1,7/13/24,7/16/24,1582,Joe Biden,37,59,5,Online Matched Sample,9
6756687d8259a38e9455ab15,87437,YouGov,3,-1.1,7/13/24,7/16/24,1404,Joe Biden,40,58,2,Online Matched Sample,9
6756687d8259a38e9455ab16,87431,Redfield & Wilton Strategies,1.8,0.4,7/15/24,7/15/24,3500,Joe Biden,40,43,17,Online Opt-In Panel,9
6756687d8259a38e9455ab17,87435,HarrisX,1.5,-0.1,7/13/24,7/15/24,1918,Joe Biden,40,56,1,Online Opt-In Panel,6
6756687d8259a38e9455ab18,87449,SurveyUSA,2.8,-1.3,7/12/24,7/15/24,1186,Joe Biden,41,57,2,Online Opt-In Panel,8
6756687d8259a38e9455ab19,87432,Big Village,1.2,1.7,7/12/24,7/14/24,2019,Joe Biden,38,53.7,8.3,Online Opt-In Panel,9
6756687d8259a38e9455ab1a,87432,Big Village,1.2,1.7,7/12/24,7/14/24,1698,Joe Biden,40.4,55,4.6,Online Opt-In Panel,9
6756687d8259a38e9455ab1b,87432,Big Village,1.2,1.7,7/12/24,7/14/24,1499,Joe Biden,42,55.4,2.6,Online Opt-In Panel,9
6756687d8259a38e9455ab1c,87819,Navigator,1.3,0.3,7/11/24,7/14/24,1000,Joe Biden,42,56,2,Online Opt-In Panel,4.5
6756687d8259a38e9455ab1d,87425,Morning Consult,1.9,-0.3,7/8/24,7/14/24,45000,Joe Biden,39,55,7,Online Opt-In Panel,3
6756687d8259a38e9455ab1e,87395,Noble Predictive Insights,2.4,-0.4,7/8/24,7/11/24,2295,Joe Biden,43,56,2,Online Opt-In Panel/Text-to-Web,6
6756687d8259a38e9455ab1f,87395,Noble Predictive Insights,2.4,-0.4,7/8/24,7/11/24,2535,Joe Biden,42,56,3,Online Opt-In Panel/Text-to-Web,6
6756687d8259a38e9455ab20,87377,Marist,2.9,-0.9,7/9/24,7/10/24,1309,Joe Biden,43,52,5,Live Phone/Online Opt-In Panel,7
6756687d8259a38e9455ab21,87377,Marist,2.9,-0.9,7/9/24,7/10/24,1174,Joe Biden,45,52,3,Live Phone/Online Opt-In Panel,7
6756687d8259a38e9455ab22,87396,Global Strategy Group/North Star Opinion Research,,,7/8/24,7/10/24,1005,Joe Biden,40,57,2,,3.5
6756687d8259a38e9455ab23,87393,Beacon/Shaw,2.8,-1.1,7/7/24,7/10/24,1210,Joe Biden,42,58,0,Live Phone/Text-to-Web,9
6756687d8259a38e9455ab24,87363,YouGov,3,-1.1,7/7/24,7/9/24,1620,Joe Biden,37,58,5,Online Matched Sample,9
6756687d8259a38e9455ab25,87363,YouGov,3,-1.1,7/7/24,7/9/24,1443,Joe Biden,40,58,2,Online Matched Sample,9
6756687d8259a38e9455ab26,87394,Hart/POS,2.6,-0.7,7/7/24,7/9/24,800,Joe Biden,40,58,2,Live Phone,4
6756687d8259a38e9455ab27,87367,Ipsos,2.8,-0.9,7/5/24,7/9/24,2431,Joe Biden,36,57,7,Probability Panel,9.5
6756687d8259a38e9455ab28,87367,Ipsos,2.8,-0.9,7/5/24,7/9/24,2041,Joe Biden,39,59,3,Probability Panel,9.5
6756687d8259a38e9455ab29,87364,Redfield & Wilton Strategies,1.8,0.4,7/8/24,7/8/24,1500,Joe Biden,38,46,16,Online Opt-In Panel,9
6756687d8259a38e9455ab2a,87361,Emerson,2.9,-1.1,7/7/24,7/8/24,1370,Joe Biden,38.6,52.3,9.1,IVR/Online Opt-In Panel/Text-to-Web,7
6756687d8259a38e9455ab2b,88790,Expedition Strategies,1.2,0.3,6/24/24,7/8/24,2300,Joe Biden,41,57,2,,3
6756687d8259a38e9455ab2c,87375,Pew,2.5,-0.4,7/1/24,7/7/24,9424,Joe Biden,32,66,2,Probability Panel,8
6756687d8259a38e9455ab2d,87392,Lord Ashcroft Polls,,,6/28/24,7/7/24,5016,Joe Biden,42,55,3,Online Opt-In Panel,6
6756687d8259a38e9455ab2e,87392,Lord Ashcroft Polls,,,6/28/24,7/7/24,4347,Joe Biden,44,54,1,Online Opt-In Panel,6
6756687d8259a38e9455ab2f,87366,Split Ticket/Data for Progress,,,7/1/24,7/3/24,2067,Joe Biden,40,58,1,Online Opt-In Panel,10
6756687d8259a38e9455ab30,87300,YouGov,3,-1.1,6/30/24,7/2/24,1608,Joe Biden,37,57,6,Online Matched Sample,9
6756687d8259a38e9455ab31,87300,YouGov,3,-1.1,6/30/24,7/2/24,1392,Joe Biden,40,57,3,Online Matched Sample,9
6756687d8259a38e9455ab32,87303,Fabrizio/GBAO,,,6/29/24,7/2/24,1500,Joe Biden,39,60,2,Live Phone/Text-to-Web,6
6756687d8259a38e9455ab33,87302,Siena/NYT,3,-1.5,6/28/24,7/2/24,1235,Joe Biden,34,62,4,Live Phone,9
6756687d8259a38e9455ab34,87302,Siena/NYT,3,-1.5,6/28/24,7/2/24,1235,Joe Biden,36,61,3,Live Phone,9
6756687d8259a38e9455ab35,87359,NewsNation/Decision Desk HQ,1.6,0,6/30/24,7/1/24,1000,Joe Biden,43.32,56.68,0,Online Opt-In Panel,3
6756687d8259a38e9455ab36,87298,YouGov,3,-1.1,6/28/24,7/1/24,1754,Joe Biden,38,57,6,Online Matched Sample,9
6756687d8259a38e9455ab37,87298,YouGov,3,-1.1,6/28/24,7/1/24,1176,Joe Biden,41,58,1,Online Matched Sample,9
6756687d8259a38e9455ab38,87286,HarrisX/Harris Poll,1.5,-0.1,6/28/24,6/30/24,2090,Joe Biden,40,57,4,Online Opt-In Panel,7
6756687d8259a38e9455ab39,87291,Suffolk,2.9,-1,6/28/24,6/30/24,1000,Joe Biden,41.1,56.5,2.4,Live Phone,8
6756687d8259a38e9455ab3a,87294,CNN/SSRS,2.8,-0.6,6/28/24,6/30/24,1274,Joe Biden,36,64,0,Probability Panel,10
6756687d8259a38e9455ab3b,87304,HarrisX,1.5,-0.1,6/28/24,6/30/24,1500,Joe Biden,38,57,4,Online Opt-In Panel,6
6756687d8259a38e9455ab3c,87354,Big Village,1.2,1.7,6/28/24,6/30/24,1007,Joe Biden,38.4,53.4,8.2,Online Opt-In Panel,9
6756687d8259a38e9455ab3d,87354,Big Village,1.2,1.7,6/28/24,6/30/24,820,Joe Biden,40.9,53.9,5.2,Online Opt-In Panel,9
6756687d8259a38e9455ab3e,87354,Big Village,1.2,1.7,6/28/24,6/30/24,723,Joe Biden,42.8,53.5,3.7,Online Opt-In Panel,9
6756687d8259a38e9455ab3f,87287,ActiVote,,,6/1/24,6/30/24,2988,Joe Biden,37.6,55,0,App Panel,5
6756687d8259a38e9455ab40,87278,Patriot Polling,1.1,0.6,6/27/24,6/29/24,1029,Joe Biden,29.4,64.8,5.8,IVR/Text-to-Web,5
6756687d8259a38e9455ab41,87279,AtlasIntel,2.7,-0.8,6/26/24,6/28/24,1634,Joe Biden,39.7,56.3,3.9,Online Ad,6
6756687d8259a38e9455ab42,87400,TIPP,1.8,-0.4,6/26/24,6/28/24,1389,Joe Biden,38,52,11,Online Opt-In Panel,3
6756687d8259a38e9455ab43,87391,Lord Ashcroft Polls,,,5/31/24,6/27/24,5169,Joe Biden,40,55,4,Online Opt-In Panel,6
6756687d8259a38e9455ab44,87391,Lord Ashcroft Polls,,,5/31/24,6/27/24,4067,Joe Biden,44,54,2,Online Opt-In Panel,6
6756687d8259a38e9455ab45,87244,YouGov,3,-1.1,6/23/24,6/25/24,1599,Joe Biden,36,58,6,Online Matched Sample,9
6756687d8259a38e9455ab46,87244,YouGov,3,-1.1,6/23/24,6/25/24,1406,Joe Biden,41,57,2,Online Matched Sample,9
6756687d8259a38e9455ab47,87249,Siena/NYT,3,-1.5,6/20/24,6/25/24,1226,Joe Biden,35,61,4,Live Phone,9
6756687d8259a38e9455ab48,87249,Siena/NYT,3,-1.5,6/20/24,6/25/24,991,Joe Biden,38,59,2,Live Phone,9
6756687d8259a38e9455ab49,87246,Leger,2,0,6/22/24,6/24/24,1003,Joe Biden,34,52,14,Online Opt-In Panel,9
6756687d8259a38e9455ab4a,87245,AP-NORC,2,0.2,6/20/24,6/24/24,1088,Joe Biden,39,61,0,Probability Panel,8
6756687d8259a38e9455ab4b,87247,Quinnipiac,2.8,-0.5,6/20/24,6/24/24,1568,Joe Biden,36,59,5,Live Phone,9
6756687d8259a38e9455ab4c,87247,Quinnipiac,2.8,-0.5,6/20/24,6/24/24,1405,Joe Biden,38,58,4,Live Phone,9
6756687d8259a38e9455ab4d,87280,McLaughlin,0.5,1.6,6/20/24,6/24/24,2000,Joe Biden,42.8,57.2,0,Online Opt-In Panel,4
6756687d8259a38e9455ab4e,87280,McLaughlin,0.5,1.6,6/20/24,6/24/24,1744,Joe Biden,44,56,0,Online Opt-In Panel,4
6756687d8259a38e9455ab4f,87611,Navigator,1.3,0.3,6/20/24,6/24/24,1000,Joe Biden,40,58,2,Online Opt-In Panel,4.5
6756687d8259a38e9455ab50,87250,McLaughlin,0.5,1.6,6/18/24,6/24/24,1000,Joe Biden,41,57,2,,4
6756687d8259a38e9455ab51,87365,YouGov,3,-1.1,6/11/24,6/24/24,2750,Joe Biden,42.8,55.9,1.4,Online Matched Sample,9
6756687d8259a38e9455ab52,87266,Ipsos,2.8,-0.9,6/21/24,6/23/24,1019,Joe Biden,36.86,56.87,6.27,Probability Panel,9.5
6756687d8259a38e9455ab53,87252,Gallup,2.5,-0.4,6/3/24,6/23/24,1005,Joe Biden,38,58,4,Live Phone,10
6756687d8259a38e9455ab54,87296,YouGov,3,-1.1,6/20/24,6/22/24,1110,Joe Biden,37,55,7,Online Matched Sample,9
6756687d8259a38e9455ab55,87217,ARG,2.3,-0.2,6/17/24,6/20/24,1100,Joe Biden,44,51,5,Live Phone,5
6756687d8259a38e9455ab56,87217,ARG,2.3,-0.2,6/17/24,6/20/24,999,Joe Biden,45,51,0,Live Phone,5
6756687d8259a38e9455ab57,87378,Clarity,1.6,-0.2,6/13/24,6/20/24,1002,Joe Biden,40,54,6,Online Opt-In Panel,1
6756687d8259a38e9455ab58,87204,YouGov,3,-1.1,6/16/24,6/18/24,1600,Joe Biden,37,58,6,Online Matched Sample,9
6756687d8259a38e9455ab59,87204,YouGov,3,-1.1,6/16/24,6/18/24,1396,Joe Biden,42,57,1,Online Matched Sample,9
6756687d8259a38e9455ab5a,87267,YouGov Blue,3,-1.1,6/14/24,6/18/24,2015,Joe Biden,42,57,0,Online Matched Sample,9
6756687d8259a38e9455ab5b,87224,Redfield & Wilton Strategies,1.8,0.4,6/16/24,6/17/24,1500,Joe Biden,41,43,16,Online Opt-In Panel,9
6756687d8259a38e9455ab5c,87200,Beacon/Shaw,2.8,-1.1,6/14/24,6/17/24,1095,Joe Biden,45,55,0,Live Phone/Text-to-Web,9
6756687d8259a38e9455ab5d,87323,Innovative Research Group,2.1,-0.1,6/7/24,6/17/24,2000,Joe Biden,44,55,2,Online Opt-In Panel,8.5
6756687d8259a38e9455ab5e,87182,Redfield & Wilton Strategies,1.8,0.4,6/11/24,6/12/24,1500,Joe Biden,38,44,17,Online Opt-In Panel,9
6756687d8259a38e9455ab5f,87162,Echelon Insights,2.7,-0.8,6/10/24,6/12/24,1013,Joe Biden,41,58,1,Online Opt-In Panel,9
6756687d8259a38e9455ab60,87192,Marist,2.9,-0.9,6/10/24,6/12/24,1311,Joe Biden,41,53,6,Live Phone/Online Opt-In Panel/Text,7
6756687d8259a38e9455ab61,87192,Marist,2.9,-0.9,6/10/24,6/12/24,1184,Joe Biden,43,53,5,Live Phone/Online Opt-In Panel/Text,7
6756687d8259a38e9455ab62,87150,YouGov,3,-1.1,6/9/24,6/11/24,1784,Joe Biden,36,59,5,Online Matched Sample,9
6756687d8259a38e9455ab63,87150,YouGov,3,-1.1,6/9/24,6/11/24,1399,Joe Biden,40,58,2,Online Matched Sample,9
6756687d8259a38e9455ab64,87161,Civiqs,2.4,-0.2,6/8/24,6/11/24,1140,Joe Biden,36,57,7,Online Opt-In Panel,8
6756687d8259a38e9455ab65,87215,Climate Nexus,,,6/10/24,6/10/24,2033,Joe Biden,45,53,2,Online Opt-In Panel,7
6756687d8259a38e9455ab66,87154,Monmouth,2.9,-0.9,6/6/24,6/10/24,1106,Joe Biden,38,58,4,Live Phone,9
6756687d8259a38e9455ab67,87154,Monmouth,2.9,-0.9,6/6/24,6/10/24,1034,Joe Biden,39,57,4,Live Phone,9
6756687d8259a38e9455ab68,87158,Big Village,1.2,1.7,6/7/24,6/9/24,2026,Joe Biden,41,51.8,7.2,Online Opt-In Panel,9
6756687d8259a38e9455ab69,87158,Big Village,1.2,1.7,6/7/24,6/9/24,1625,Joe Biden,44.1,52,3.9,Online Opt-In Panel,9
6756687d8259a38e9455ab6a,87158,Big Village,1.2,1.7,6/7/24,6/9/24,1423,Joe Biden,46.2,51.8,2,Online Opt-In Panel,9
6756687d8259a38e9455ab6b,87129,YouGov,3,-1.1,6/3/24,6/6/24,1854,Joe Biden,37,58,5,Online Matched Sample,9
6756687d8259a38e9455ab6c,87129,YouGov,3,-1.1,6/3/24,6/6/24,1243,Joe Biden,40,58,1,Online Matched Sample,9
6756687d8259a38e9455ab6d,87113,Emerson,2.9,-1.1,6/4/24,6/5/24,1000,Joe Biden,36.5,52.7,10.8,IVR/Online Opt-In Panel,7
6756687d8259a38e9455ab6e,87163,Morning Consult,1.9,-0.3,5/30/24,6/5/24,45000,Joe Biden,37,56,7,Online Opt-In Panel,3
6756687d8259a38e9455ab6f,87102,YouGov,3,-1.1,6/2/24,6/4/24,1784,Joe Biden,37,57,6,Online Matched Sample,9
6756687d8259a38e9455ab70,87102,YouGov,3,-1.1,6/2/24,6/4/24,1566,Joe Biden,40,58,2,Online Matched Sample,9
6756687d8259a38e9455ab71,87130,Global Strategy Group/North Star Opinion Research,,,5/30/24,6/3/24,1000,Joe Biden,42,56,2,,3.5
6756687d8259a38e9455ab72,87610,Navigator,1.3,0.3,5/30/24,6/3/24,1000,Joe Biden,39,59,2,Online Opt-In Panel,4.5
6756687d8259a38e9455ab73,87086,Data for Progress,2.6,-1.2,5/31/24,6/1/24,1216,Joe Biden,42,57,1,Online Opt-In Panel,10
6756687d8259a38e9455ab74,87104,SurveyMonkey,2,0.2,5/30/24,5/31/24,5893,Joe Biden,37,60,3,Online Opt-In Panel,9
6756687d8259a38e9455ab75,87083,TIPP,1.8,-0.4,5/29/24,5/31/24,1910,Joe Biden,36,52,12,Online Opt-In Panel,3
6756687d8259a38e9455ab76,87084,ActiVote,,,5/1/24,5/31/24,1501,Joe Biden,38.6,55.6,0,App Panel,5
6756687d8259a38e9455ab77,87390,Lord Ashcroft Polls,,,5/17/24,5/30/24,10025,Joe Biden,42,54,4,Online Opt-In Panel,6
6756687d8259a38e9455ab78,87390,Lord Ashcroft Polls,,,5/17/24,5/30/24,8153,Joe Biden,45,53,2,Online Opt-In Panel,6
6756687d8259a38e9455ab79,87080,RMG Research,2.3,-0.4,5/28/24,5/29/24,2000,Joe Biden,44,55,0,,5
6756687d8259a38e9455ab7a,87103,NewsNation/Decision Desk HQ,1.6,0,5/28/24,5/29/24,1000,Joe Biden,41.89,58.1,0,Online Opt-In Panel,3
6756687d8259a38e9455ab7b,87149,High Point University,2.5,-0.4,5/22/24,5/29/24,1000,Joe Biden,39,51,10,Online Opt-In Panel,8
